HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,,,Input.imgurl0,Input.imgurl1,Input.imgurl2,Input.imgurl3,Input.imgurl4,Input.theme0,Input.theme1,Input.theme2,Input.theme3,Input.theme4,Input.word0,Input.word1,Input.word2,Input.word3,Input.word4,Answer.comments,Answer.ques0,Answer.ques1,Answer.ques2,Answer.ques3,Answer.ques4
32CAVSKPCEP0W3GG4FW341BVU6MU18,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 16:56:04 PST 2019,1,BatchId:3532956,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 16:56:04 PST 2019,,,3NGI5ARFTT5QRI6EDW2BIFKLUHY1P1,A2Z43TA0WZ0EG0,Submitted,Thu Feb 14 17:47:11 PST 2019,Thu Feb 14 18:00:46 PST 2019,Sun Feb 17 18:00:46 PST 2019,,,,815,100% (13/13),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/pastor_jesus_people_steeple/church.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/gift_hands_food/grace.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/banking_finance_support/money.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/flying_sky_pilot/airplane.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/agriculture/farming.png,pastor-jesus-people-steeple,gift-hands-food,banking-finance-support,flying-sky-pilot,agriculture,church,grace,money,airplane,farming,Let us know your thoughts..,Church,Grace,Money,Airplane,Planting
3H781YYV6TIKGRV3GY186P8N01KTE0,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,31LM9EDVOLSXJEA5N6VPIQBCOJ9NJ7,ATR6RB1RULOC0,Submitted,Thu Feb 14 22:03:35 PST 2019,Thu Feb 14 22:08:20 PST 2019,Sun Feb 17 22:08:20 PST 2019,,,,285,100% (2291/2291),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/players_balls/sports.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/banking_finance_support/investment.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/secretary_boss_/office.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/sports/basketball.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/nike_sneaker_running/shoe.png,players-balls,banking-finance-support,secretary-boss-,sports,nike-sneaker-running,sports,investment,office,basketball,shoe,Let us know your thoughts..,sports,investment,office,basketball,shoe
3H781YYV6TIKGRV3GY186P8N01KTE0,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,384PI804XS1NXL1O9U25ZF6MC9BS0H,A3PPRVK6XK6GP5,Submitted,Thu Feb 14 21:48:38 PST 2019,Thu Feb 14 22:09:57 PST 2019,Sun Feb 17 22:09:57 PST 2019,,,,1279,100% (1773/1773),100% (1/1),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/players_balls/sports.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/banking_finance_support/investment.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/secretary_boss_/office.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/sports/basketball.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/nike_sneaker_running/shoe.png,players-balls,banking-finance-support,secretary-boss-,sports,nike-sneaker-running,sports,investment,office,basketball,shoe,Let us know your thoughts..,sports,investment,office,basketball,shoe
3H781YYV6TIKGRV3GY186P8N01KTE0,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3PEIJLRY6TTO1SO8WB1D5IWISTUXWY,AGA1PIIWM8I8D,Submitted,Thu Feb 14 23:09:41 PST 2019,Thu Feb 14 23:54:09 PST 2019,Sun Feb 17 23:54:09 PST 2019,,,,2668,100% (520/520),100% (3/3),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/players_balls/sports.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/banking_finance_support/investment.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/secretary_boss_/office.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/sports/basketball.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/nike_sneaker_running/shoe.png,players-balls,banking-finance-support,secretary-boss-,sports,nike-sneaker-running,sports,investment,office,basketball,shoe,Let us know your thoughts..,sports,investment,office,basketball,shoe
3H781YYV6TIKGRV3GY186P8N01KTE0,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3V0Z7YWSIY0ALNL6ICBOTQJ88BPV29,AOOUX0906K0HG,Submitted,Thu Feb 14 21:52:35 PST 2019,Thu Feb 14 21:53:16 PST 2019,Sun Feb 17 21:53:16 PST 2019,,,,41,100% (1/1),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/players_balls/sports.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/banking_finance_support/investment.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/secretary_boss_/office.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/sports/basketball.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/nike_sneaker_running/shoe.png,players-balls,banking-finance-support,secretary-boss-,sports,nike-sneaker-running,sports,investment,office,basketball,shoe,Let us know your thoughts..,sports,invention,office,basketball,shoe
3INZSNUD80QW468PMXL797PQ6IG9DN,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 16:56:04 PST 2019,1,BatchId:3532956,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 16:56:04 PST 2019,,,37TD41K0AH97RDW4LAVPUG8NLY1SC3,A2EPBSY0VPI38S,Submitted,Thu Feb 14 18:57:59 PST 2019,Thu Feb 14 19:30:46 PST 2019,Sun Feb 17 19:30:46 PST 2019,,,,1967,100% (18/18),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/players_balls/sports.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/banking_finance_support/investment.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/secretary_boss_/office.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/sports/basketball.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/nike_sneaker_running/shoe.png,players-balls,banking-finance-support,secretary-boss-,sports,nike-sneaker-running,sports,investment,office,basketball,shoe,Let us know your thoughts..,sports,investment,office,basketball,shoe
3VMV5CHJZ8FI05RUMTRW6STZDHZGT4,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,308Q0PEVB8DGZ1M54ERKOO1S6F3I9R,A2DWSKGD9RNKMJ,Submitted,Thu Feb 14 21:51:15 PST 2019,Thu Feb 14 22:00:23 PST 2019,Sun Feb 17 22:00:23 PST 2019,,,,548,100% (96/96),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/fruit/apple.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/spooky_haunted_halloween/ghosts.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/glow_big_space_aliens/moon.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/vacation_beach_sunny/summer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/plant_flower_petals_thorn_stem/rose.png,fruit,spooky-haunted-halloween,glow-big-space-aliens,vacation-beach-sunny,plant-flower-petals-thorn-stem,apple,ghosts,moon,summer,rose,Let us know your thoughts..,apple,ghosts,moon,summer,rope
3VMV5CHJZ8FI05RUMTRW6STZDHZGT4,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,32M8BPYGATMVEB9DIKXUG5NFASYIGI,A1ODGBU73JE8S,Submitted,Thu Feb 14 21:57:57 PST 2019,Thu Feb 14 21:58:32 PST 2019,Sun Feb 17 21:58:32 PST 2019,,,,35,100% (15/15),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/fruit/apple.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/spooky_haunted_halloween/ghosts.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/glow_big_space_aliens/moon.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/vacation_beach_sunny/summer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/plant_flower_petals_thorn_stem/rose.png,fruit,spooky-haunted-halloween,glow-big-space-aliens,vacation-beach-sunny,plant-flower-petals-thorn-stem,apple,ghosts,moon,summer,rose,Let us know your thoughts..,apple,groups,moon,summer,rose
3VMV5CHJZ8FI05RUMTRW6STZDHZGT4,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3OVR4I9USPJSJT4C0R02GIHYBX6Q46,A30H28F41UBJGK,Submitted,Thu Feb 14 21:52:40 PST 2019,Thu Feb 14 21:53:26 PST 2019,Sun Feb 17 21:53:26 PST 2019,,,,46,100% (35/35),100% (1/1),100% (1/1),https://purvaten.github.io/crowd-results/crowd-results-original-final/fruit/apple.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/spooky_haunted_halloween/ghosts.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/glow_big_space_aliens/moon.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/vacation_beach_sunny/summer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/plant_flower_petals_thorn_stem/rose.png,fruit,spooky-haunted-halloween,glow-big-space-aliens,vacation-beach-sunny,plant-flower-petals-thorn-stem,apple,ghosts,moon,summer,rose,Let us know your thoughts..,apple,ghosts,moon,summer,role
3VMV5CHJZ8FI05RUMTRW6STZDHZGT4,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3QY5DC2MXRKU928I1HGQHNBE38LUF3,A22DDO8NILSX6O,Submitted,Thu Feb 14 21:49:31 PST 2019,Thu Feb 14 21:58:37 PST 2019,Sun Feb 17 21:58:37 PST 2019,,,,546,100% (111/111),100% (4/4),100% (1/1),https://purvaten.github.io/crowd-results/crowd-results-original-final/fruit/apple.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/spooky_haunted_halloween/ghosts.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/glow_big_space_aliens/moon.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/vacation_beach_sunny/summer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/plant_flower_petals_thorn_stem/rose.png,fruit,spooky-haunted-halloween,glow-big-space-aliens,vacation-beach-sunny,plant-flower-petals-thorn-stem,apple,ghosts,moon,summer,rose,Let us know your thoughts..,apple,ghosts,moon,summer,robe
3T2HW4QDUV7MZE2BM1QWP178LI4C9Q,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 16:56:04 PST 2019,1,BatchId:3532956,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 16:56:04 PST 2019,,,3GGAI1SQEVY4TIJZ1DZ3I79HT9CCM4,AKVDY8OXNMQED,Submitted,Thu Feb 14 17:26:07 PST 2019,Thu Feb 14 17:29:11 PST 2019,Sun Feb 17 17:29:11 PST 2019,,,,184,100% (19/19),100% (3/3),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/fruit/apple.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/spooky_haunted_halloween/ghosts.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/glow_big_space_aliens/moon.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/vacation_beach_sunny/summer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/plant_flower_petals_thorn_stem/rose.png,fruit,spooky-haunted-halloween,glow-big-space-aliens,vacation-beach-sunny,plant-flower-petals-thorn-stem,apple,ghosts,moon,summer,rose,Let us know your thoughts..,apple,ghosts,moon,summer,rose
31JUPBOORN4FODD7UMDHSO2KVL0L8Q,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3LYA37P8IQNQTPRQ21QSSABVMJVKBE,A22DDO8NILSX6O,Submitted,Thu Feb 14 21:49:53 PST 2019,Thu Feb 14 22:11:11 PST 2019,Sun Feb 17 22:11:11 PST 2019,,,,1278,100% (111/111),100% (4/4),100% (1/1),https://purvaten.github.io/crowd-results/crowd-results-original-final/united%20states/wall.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/cookware/tin.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/family_children_parents/people.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/education/science.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/amusement%20parks_animated%20movies/disney.png,united states,cookware,family-children-parents,education,amusement parks-animated movies,wall,tin,people,science,disney,Let us know your thoughts..,wall,fin,people,science,dismay
31JUPBOORN4FODD7UMDHSO2KVL0L8Q,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3STRJBFXOWRQPBL72NHDS4HHSQVKT4,A30H28F41UBJGK,Submitted,Thu Feb 14 21:53:26 PST 2019,Thu Feb 14 21:54:07 PST 2019,Sun Feb 17 21:54:07 PST 2019,,,,41,100% (35/35),100% (1/1),100% (1/1),https://purvaten.github.io/crowd-results/crowd-results-original-final/united%20states/wall.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/cookware/tin.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/family_children_parents/people.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/education/science.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/amusement%20parks_animated%20movies/disney.png,united states,cookware,family-children-parents,education,amusement parks-animated movies,wall,tin,people,science,disney,Let us know your thoughts..,wall,pin,people,science,disney
31JUPBOORN4FODD7UMDHSO2KVL0L8Q,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3VBEN272MKZK8PC9NWR8K7T2JQ0SGK,A2DWSKGD9RNKMJ,Submitted,Thu Feb 14 21:50:56 PST 2019,Thu Feb 14 21:56:06 PST 2019,Sun Feb 17 21:56:06 PST 2019,,,,310,100% (96/96),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/united%20states/wall.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/cookware/tin.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/family_children_parents/people.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/education/science.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/amusement%20parks_animated%20movies/disney.png,united states,cookware,family-children-parents,education,amusement parks-animated movies,wall,tin,people,science,disney,Let us know your thoughts..,wall,tin,people,science,dismay
31JUPBOORN4FODD7UMDHSO2KVL0L8Q,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3VZLGYJEYLASVNTD7YLK4MQ09VWZXO,A2VNR6984SDFGQ,Submitted,Thu Feb 14 21:51:38 PST 2019,Thu Feb 14 21:52:41 PST 2019,Sun Feb 17 21:52:41 PST 2019,,,,63,99% (149/150),100% (3/3),100% (1/1),https://purvaten.github.io/crowd-results/crowd-results-original-final/united%20states/wall.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/cookware/tin.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/family_children_parents/people.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/education/science.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/amusement%20parks_animated%20movies/disney.png,united states,cookware,family-children-parents,education,amusement parks-animated movies,wall,tin,people,science,disney,Let us know your thoughts..,ball,pin,poodle,science,dinner
335VBRURDJ01WCMPISWRFP7B6UH9EG,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 16:56:04 PST 2019,1,BatchId:3532956,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 16:56:04 PST 2019,,,39N5ACM9HEN8GN99H9H4XL24STHP9T,ACSS93E03ZUGX,Submitted,Thu Feb 14 17:14:41 PST 2019,Thu Feb 14 17:19:13 PST 2019,Sun Feb 17 17:19:13 PST 2019,,,,272,100% (2940/2940),100% (2/2),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/united%20states/wall.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/cookware/tin.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/family_children_parents/people.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/education/science.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/amusement%20parks_animated%20movies/disney.png,united states,cookware,family-children-parents,education,amusement parks-animated movies,wall,tin,people,science,disney,Let us know your thoughts..,wall,tin,google,science,diamiw
3E9VAUV7BWED70DLAZMLINABUO4YAZ,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,31QTRG6Q2TDNHOHHPL9KW2VV12JPYZ,ATR6RB1RULOC0,Submitted,Thu Feb 14 21:52:19 PST 2019,Thu Feb 14 21:53:19 PST 2019,Sun Feb 17 21:53:19 PST 2019,,,,60,100% (2291/2291),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/weather_disaster/hurricane.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/home_furniture/chair.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/fruit_edible_red/apple.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/whale_water_large/beluga.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/banking_finance_support/finance.png,weather-disaster,home-furniture,fruit-edible-red,whale-water-large,banking-finance-support,hurricane,chair,apple,beluga,finance,Let us know your thoughts..,hurricane,chair,apple,beluga,finance
3E9VAUV7BWED70DLAZMLINABUO4YAZ,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3J88R45B2GYYHJR7KPNIDOOMZWPPXT,A22DDO8NILSX6O,Submitted,Thu Feb 14 21:51:57 PST 2019,Thu Feb 14 22:13:25 PST 2019,Sun Feb 17 22:13:25 PST 2019,,,,1288,100% (111/111),100% (4/4),100% (1/1),https://purvaten.github.io/crowd-results/crowd-results-original-final/weather_disaster/hurricane.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/home_furniture/chair.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/fruit_edible_red/apple.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/whale_water_large/beluga.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/banking_finance_support/finance.png,weather-disaster,home-furniture,fruit-edible-red,whale-water-large,banking-finance-support,hurricane,chair,apple,beluga,finance,Let us know your thoughts..,hurricane,chair,apple,beluga,finance
3E9VAUV7BWED70DLAZMLINABUO4YAZ,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3K9FOBBF2HJ3E4Y5QR72Y5O4S8ENL9,A2DWSKGD9RNKMJ,Submitted,Thu Feb 14 21:51:31 PST 2019,Thu Feb 14 22:03:44 PST 2019,Sun Feb 17 22:03:44 PST 2019,,,,733,100% (96/96),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/weather_disaster/hurricane.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/home_furniture/chair.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/fruit_edible_red/apple.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/whale_water_large/beluga.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/banking_finance_support/finance.png,weather-disaster,home-furniture,fruit-edible-red,whale-water-large,banking-finance-support,hurricane,chair,apple,beluga,finance,Let us know your thoughts..,hurricane,chair,apple,beluga,finance
3E9VAUV7BWED70DLAZMLINABUO4YAZ,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3UJ1CZ6IZHPMSSNP608HGA2DTHMS52,A1KEAHVVML6319,Submitted,Thu Feb 14 21:49:40 PST 2019,Thu Feb 14 22:03:05 PST 2019,Sun Feb 17 22:03:05 PST 2019,,,,805,100% (2101/2104),40% (2/5),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/weather_disaster/hurricane.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/home_furniture/chair.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/fruit_edible_red/apple.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/whale_water_large/beluga.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/banking_finance_support/finance.png,weather-disaster,home-furniture,fruit-edible-red,whale-water-large,banking-finance-support,hurricane,chair,apple,beluga,finance,Let us know your thoughts..,hurricane,chair,apple,beluga,pinnacle
3B6F54KMR2CKHQOCFA13P0T79921S0,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 16:56:04 PST 2019,1,BatchId:3532956,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 16:56:04 PST 2019,,,3LYA37P8IQNQTPRQ21QSSABVMJEKBX,AROOCBM042SJD,Submitted,Thu Feb 14 16:56:14 PST 2019,Thu Feb 14 16:58:16 PST 2019,Sun Feb 17 16:58:16 PST 2019,,,,122,100% (37/37),100% (1/1),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/weather_disaster/hurricane.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/home_furniture/chair.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/fruit_edible_red/apple.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/whale_water_large/beluga.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/banking_finance_support/finance.png,weather-disaster,home-furniture,fruit-edible-red,whale-water-large,banking-finance-support,hurricane,chair,apple,beluga,finance,Let us know your thoughts..,hurricane,chair,apple,beluga,finance
38RHULDV9YFOOD1J7MWAEODEWO9IWO,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,33LKR6A5KEKOJAZLUDBVNPLIJKVT1A,A1ODGBU73JE8S,Submitted,Thu Feb 14 21:53:37 PST 2019,Thu Feb 14 21:54:51 PST 2019,Sun Feb 17 21:54:51 PST 2019,,,,74,100% (15/15),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/technology_computer/harddrive.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/zoo/panda.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/wedding_love_rings/marriage.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/driving_road_signs/car.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/computer/mouse.png,technology-computer,zoo,wedding-love-rings,driving-road-signs,computer,harddrive,panda,marriage,car,mouse,Let us know your thoughts..,harddrive,panda,marriage,car,mouse
